order_id,customer_id,product_id,order_date,quantity,total_price
692,466,25,2024-06-21,4,2536.8
693,285,62,2025-01-18,3,6299.099999999999
694,603,44,2024-06-03,1,755.34
695,402,66,2024-06-28,3,8728.2
696,614,15,2025-02-05,1,182.85
697,55,92,2024-11-11,3,9129.3
698,201,52,2024-12-02,4,8144.76
699,326,85,2024-09-29,4,8928.92
700,581,28,2025-01-06,1,1846.98
701,959,9,2024-07-10,2,9409.04
702,352,91,2025-03-03,2,6786.2
703,184,89,2024-03-19,3,3835.8599999999997
704,154,64,2024-07-11,1,4618.57
705,943,2,2024-06-26,2,3563.86
706,345,68,2025-02-07,2,6651.66
707,709,69,2025-03-08,1,283.19
708,881,27,2024-06-28,3,4731.18
709,39,95,2025-03-08,2,3124.46
710,586,85,2024-10-11,4,8928.92
711,151,75,2024-09-11,4,6476.4
712,504,16,2024-03-15,1,4258.62
713,62,55,2024-11-28,4,481.08
714,144,49,2024-10-26,4,252.92
715,306,65,2024-05-28,4,12724.72
716,591,53,2025-01-17,4,5721.24
717,830,78,2024-12-07,4,9831.2
718,767,25,2024-08-23,1,634.2
719,908,18,2024-11-14,4,5087.6
720,239,98,2024-04-03,3,13805.849999999999
721,61,51,2025-01-22,4,8904.08
722,27,51,2024-12-12,2,4452.04
723,775,26,2024-04-05,4,14410.6
724,921,17,2024-09-30,4,19687.32
725,573,36,2025-01-13,4,18577.72
726,94,26,2025-03-07,4,14410.6
727,349,77,2024-12-31,2,2791.86
728,233,52,2025-02-23,1,2036.19
729,428,77,2024-10-31,3,4187.79
730,347,58,2025-02-11,1,2041.48
731,386,97,2024-06-20,1,4698.94
732,339,9,2024-09-02,3,14113.560000000001
733,913,13,2024-09-19,4,14903.2
734,817,30,2024-12-11,1,2403.62
735,895,18,2024-09-19,3,3815.7000000000003
736,622,28,2025-01-14,1,1846.98
737,774,26,2024-05-29,1,3602.65
738,209,61,2024-06-25,2,4268.72
739,879,59,2025-01-19,2,5792.92
740,391,11,2024-10-16,1,2433.24
741,230,91,2024-05-28,3,10179.3
742,699,78,2024-03-23,1,2457.8
743,191,37,2025-01-09,3,1795.02
744,378,31,2024-06-15,3,10753.289999999999
745,819,65,2024-12-26,1,3181.18
746,549,29,2024-09-06,4,4038.56
747,780,22,2024-08-22,3,11978.369999999999
748,44,15,2025-02-12,4,731.4
749,40,40,2024-10-09,4,12648.64
750,493,26,2024-09-04,1,3602.65
751,534,64,2024-06-02,1,4618.57
752,505,2,2024-05-16,1,1781.93
753,674,9,2024-11-16,4,18818.08
754,623,69,2024-06-22,2,566.38
755,735,59,2024-11-27,2,5792.92
756,363,15,2024-10-08,4,731.4
757,836,26,2024-03-29,2,7205.3
758,536,35,2024-08-16,1,4600.03
759,41,52,2024-05-12,1,2036.19
760,500,10,2024-11-22,4,19308.4
761,825,36,2024-05-30,1,4644.43
762,765,12,2025-01-02,3,5638.71
763,51,44,2024-05-01,2,1510.68
764,871,38,2024-03-28,1,4641.4
765,874,75,2024-12-21,3,4857.299999999999
766,333,73,2025-01-22,3,11048.31
767,420,46,2024-05-20,1,2971.06
768,15,43,2024-11-29,3,11079.960000000001
769,401,8,2024-12-20,2,6051.98
770,157,49,2024-09-03,3,189.69
771,448,35,2025-02-26,3,13800.09
772,740,92,2024-10-08,4,12172.4
773,624,86,2024-03-22,2,5021.18
774,499,56,2024-12-17,1,4234.94
775,112,25,2024-06-24,4,2536.8
776,144,10,2024-05-13,2,9654.2
777,370,69,2024-06-03,2,566.38
778,281,88,2024-05-21,4,19738.76
779,432,64,2024-10-22,1,4618.57
780,484,94,2024-07-27,1,3594.58
781,705,99,2024-12-28,3,3423.09
782,319,97,2024-09-21,2,9397.88
783,305,87,2024-06-17,1,2680.16
784,364,16,2024-07-05,3,12775.86
785,356,33,2024-10-15,3,4736.1900000000005
786,144,26,2024-04-05,2,7205.3
787,21,42,2024-03-21,2,8445.32
788,392,38,2025-03-01,1,4641.4
789,747,23,2024-12-22,2,5799.74
790,965,65,2024-08-10,3,9543.539999999999
791,183,25,2024-12-16,2,1268.4
792,33,93,2024-10-07,1,414.47
793,776,53,2024-09-24,1,1430.31
794,775,24,2024-07-18,2,1067.26
795,227,33,2024-03-16,1,1578.73
796,622,79,2025-02-14,4,13278.16
797,431,53,2024-03-25,2,2860.62
798,138,100,2024-12-18,1,2020.32
799,27,82,2024-09-11,2,2379.38
800,669,37,2024-12-24,2,1196.68
801,607,58,2024-07-30,3,6124.4400000000005
802,259,96,2024-04-02,2,1521.3
803,325,75,2024-10-29,1,1619.1
804,604,99,2025-02-24,1,1141.03
805,624,8,2024-08-15,2,6051.98
806,377,79,2024-08-27,3,9958.619999999999
807,873,35,2024-07-01,4,18400.12
808,708,82,2025-03-01,3,3569.07
809,896,83,2024-09-22,1,823.42
810,923,64,2024-08-25,2,9237.14
811,922,60,2024-04-06,4,19363.92
812,474,39,2024-06-21,4,9206.72
813,489,3,2024-11-25,2,4841.2
814,591,75,2024-08-24,1,1619.1
815,330,87,2024-11-26,3,8040.48
816,424,14,2025-01-01,3,11991.630000000001
817,89,51,2024-06-10,2,4452.04
818,512,28,2024-04-11,1,1846.98
819,450,34,2024-03-22,3,3546.54
820,822,32,2024-11-22,3,5638.41
821,858,93,2024-08-11,2,828.94
822,316,81,2024-11-26,2,1728.66
823,312,26,2024-06-01,3,10807.95
824,707,8,2024-06-28,2,6051.98
825,188,26,2024-06-29,1,3602.65
826,259,26,2024-05-31,3,10807.95
827,609,73,2024-11-19,1,3682.77
828,55,17,2024-10-24,3,14765.49
829,18,19,2024-11-05,1,1985.69
830,190,28,2024-03-23,2,3693.96
831,145,48,2024-09-06,1,1296.63
832,645,83,2025-01-14,4,3293.68
833,970,97,2024-06-22,3,14096.82
834,165,15,2024-06-16,1,182.85
835,663,27,2024-05-23,4,6308.24
836,65,17,2024-07-23,2,9843.66
837,443,4,2025-01-30,4,12412.92
838,542,83,2025-02-15,1,823.42
839,917,61,2024-07-16,3,6403.08
840,4,8,2024-05-13,3,9077.97
841,948,61,2025-03-06,3,6403.08
842,637,84,2024-11-01,3,5005.65
843,640,40,2024-04-18,3,9486.48
844,745,24,2024-11-14,3,1600.8899999999999
845,809,20,2024-09-27,4,15792.2
846,260,82,2025-02-01,1,1189.69
847,841,44,2025-01-19,4,3021.36
848,134,96,2024-03-15,3,2281.95
849,267,15,2024-04-16,4,731.4
850,121,83,2024-08-31,1,823.42
851,338,42,2024-07-23,4,16890.64
852,362,93,2025-02-23,4,1657.88
853,604,48,2024-04-28,2,2593.26
854,736,26,2024-10-18,2,7205.3
855,367,57,2024-06-16,2,6921.44
856,100,46,2024-07-26,4,11884.24
857,198,58,2025-01-02,3,6124.4400000000005
858,132,18,2024-04-11,4,5087.6
859,607,22,2024-12-11,3,11978.369999999999
860,953,100,2025-03-05,4,8081.28
861,899,5,2025-03-06,4,13598.2
862,159,8,2024-08-22,2,6051.98
863,317,42,2024-06-04,4,16890.64
864,311,58,2024-12-23,2,4082.96
865,964,69,2024-07-22,4,1132.76
866,639,37,2025-02-22,1,598.34
867,401,70,2024-04-13,4,1857.6
868,464,24,2024-09-03,2,1067.26
869,809,64,2024-09-04,3,13855.71
870,28,12,2024-08-20,2,3759.14
871,138,27,2024-10-28,2,3154.12
872,249,11,2024-07-08,2,4866.48
873,382,59,2024-12-04,3,8689.380000000001
874,889,18,2024-11-11,4,5087.6
875,496,97,2025-02-17,1,4698.94
876,282,29,2024-08-05,2,2019.28
877,673,11,2024-08-01,4,9732.96
878,82,74,2024-06-23,1,304.3
879,930,8,2024-10-09,2,6051.98
880,952,39,2024-07-05,1,2301.68
881,114,64,2024-10-21,1,4618.57
882,690,39,2025-02-06,1,2301.68
883,392,58,2024-04-06,3,6124.4400000000005
884,592,16,2024-03-30,2,8517.24
885,13,46,2024-07-12,2,5942.12
886,850,93,2024-07-27,4,1657.88
887,445,33,2024-05-16,1,1578.73
888,737,46,2024-05-01,1,2971.06
889,670,63,2024-12-18,2,6258.54
890,641,82,2024-12-11,3,3569.07
891,584,25,2024-09-02,4,2536.8
892,88,33,2024-12-07,4,6314.92
893,433,40,2024-06-23,4,12648.64
894,972,24,2024-09-05,3,1600.8899999999999
895,74,4,2024-06-30,4,12412.92
896,44,93,2024-11-28,4,1657.88
897,239,62,2024-03-28,4,8398.8
898,296,7,2024-06-21,4,2175.96
899,477,57,2024-07-03,1,3460.72
900,275,72,2025-01-17,2,4373.06
901,447,44,2024-06-23,4,3021.36
902,517,3,2024-07-09,1,2420.6
903,987,42,2024-10-25,2,8445.32
904,96,46,2024-09-08,4,11884.24
905,613,86,2025-01-15,1,2510.59
906,18,37,2024-10-01,4,2393.36
907,800,61,2024-07-16,1,2134.36
908,95,26,2024-12-17,1,3602.65
909,792,100,2025-01-22,3,6060.96
910,530,68,2024-03-14,4,13303.32
911,556,40,2024-04-29,1,3162.16
912,870,34,2024-03-18,1,1182.18
913,507,59,2024-07-10,4,11585.84
914,7,9,2024-08-30,4,18818.08
915,964,79,2025-01-27,3,9958.619999999999
916,430,65,2025-03-03,3,9543.539999999999
917,762,10,2025-02-19,4,19308.4
918,58,98,2025-02-20,4,18407.8
919,290,92,2024-04-19,1,3043.1
920,932,89,2024-06-24,2,2557.24
921,724,53,2024-12-22,2,2860.62
922,687,46,2024-06-07,1,2971.06
923,727,71,2025-03-03,2,7128.92
924,912,79,2024-05-20,2,6639.08
925,309,56,2024-03-29,4,16939.76
926,605,6,2024-08-07,1,1562.72
927,262,92,2024-05-03,3,9129.3
928,196,12,2024-06-03,4,7518.28
929,299,99,2024-08-14,3,3423.09
930,969,67,2024-11-07,4,8197.24
931,818,85,2024-07-31,1,2232.23
932,603,3,2024-09-30,2,4841.2
933,400,86,2024-09-03,3,7531.77
934,522,29,2024-10-18,4,4038.56
935,522,48,2024-04-05,4,5186.52
936,921,36,2024-06-17,4,18577.72
937,779,7,2024-12-10,1,543.99
938,761,13,2025-03-01,1,3725.8
939,842,1,2024-07-23,2,9101.84
940,302,79,2024-10-05,2,6639.08
941,78,53,2025-02-21,1,1430.31
942,281,69,2024-09-16,4,1132.76
943,680,83,2024-05-24,1,823.42
944,691,25,2024-05-28,4,2536.8
945,506,20,2024-05-10,2,7896.1
946,595,43,2024-12-17,4,14773.28
947,193,58,2024-07-30,4,8165.92
948,197,62,2024-10-26,2,4199.4
949,421,82,2024-09-06,3,3569.07
950,570,89,2024-05-25,2,2557.24
951,337,76,2024-11-10,2,8753.32
952,352,22,2025-03-03,1,3992.79
953,538,12,2025-01-08,4,7518.28
954,942,90,2024-11-18,3,4584.78
955,482,81,2025-03-03,3,2592.9900000000002
956,918,24,2024-12-17,3,1600.8899999999999
957,167,87,2025-01-31,2,5360.32
958,578,18,2024-06-16,2,2543.8
959,544,5,2024-04-30,3,10198.650000000001
960,707,71,2024-07-20,4,14257.84
961,589,18,2025-01-19,4,5087.6
962,187,14,2024-12-05,1,3997.21
963,840,17,2024-07-02,2,9843.66
964,413,21,2024-12-30,3,4938.39
965,516,20,2024-04-29,1,3948.05
966,842,79,2024-03-19,3,9958.619999999999
967,189,70,2025-02-22,3,1393.1999999999998
968,605,33,2025-02-18,4,6314.92
969,47,73,2025-02-16,3,11048.31
970,414,60,2024-08-11,2,9681.96
971,379,34,2024-09-30,2,2364.36
972,755,98,2025-03-03,2,9203.9
973,676,49,2024-08-17,1,63.23
974,574,39,2024-08-30,4,9206.72
975,263,49,2024-11-17,3,189.69
976,483,62,2024-12-13,3,6299.099999999999
977,189,80,2024-03-16,1,1405.49
978,538,27,2024-12-21,4,6308.24
979,96,48,2025-01-06,2,2593.26
980,994,56,2024-10-22,4,16939.76
981,295,57,2024-11-27,3,10382.16
982,978,5,2024-06-09,4,13598.2
983,593,97,2025-01-20,4,18795.76
984,175,79,2024-06-06,1,3319.54
985,570,19,2024-10-05,2,3971.38
986,70,26,2025-02-04,1,3602.65
987,533,2,2024-04-18,3,5345.79
988,14,15,2024-04-03,3,548.55
989,511,7,2024-09-23,4,2175.96
990,275,46,2024-12-14,4,11884.24
991,477,52,2024-09-23,4,8144.76
992,378,28,2024-07-27,1,1846.98
993,911,25,2025-01-22,3,1902.6000000000001
994,56,65,2025-01-09,1,3181.18
995,933,1,2024-11-15,2,9101.84
996,75,12,2024-12-25,4,7518.28
997,212,26,2024-12-06,1,3602.65
998,436,82,2024-10-09,2,2379.38
999,707,2,2024-04-27,4,7127.72
1000,143,17,2025-01-23,4,19687.32
1001,142,87,2024-06-23,4,10720.64
1002,324,85,2024-06-03,1,2232.23
1003,682,96,2024-10-15,1,760.65
1004,337,81,2025-02-20,1,864.33
1005,140,78,2024-06-11,2,4915.6
1006,240,64,2024-03-13,2,9237.14
1007,691,55,2024-08-02,2,240.54
1008,668,72,2025-03-09,2,4373.06
1009,848,1,2024-05-05,3,13652.76
1010,856,82,2025-01-28,1,1189.69
1011,227,39,2024-08-22,4,9206.72
1012,516,40,2024-12-03,3,9486.48
1013,421,81,2024-03-20,1,864.33
1014,140,6,2024-05-09,1,1562.72
1015,438,15,2024-10-30,1,182.85
1016,397,72,2024-07-20,1,2186.53
1017,186,53,2024-07-21,3,4290.93
1018,134,11,2024-11-30,1,2433.24
1019,97,9,2024-05-01,3,14113.560000000001
1020,798,70,2024-07-31,2,928.8
1021,541,27,2024-08-13,2,3154.12
1022,230,78,2024-06-08,4,9831.2
1023,546,32,2024-06-10,4,7517.88
1024,744,66,2024-10-27,1,2909.4
1025,511,36,2025-01-30,3,13933.29
1026,448,60,2024-06-30,3,14522.939999999999
1027,333,12,2024-05-31,2,3759.14
1028,645,71,2024-10-29,3,10693.380000000001
1029,712,88,2024-03-24,3,14804.07
1030,250,8,2025-01-25,4,12103.96
1031,769,30,2025-01-13,1,2403.62
1032,443,44,2024-12-19,1,755.34
1033,305,81,2025-01-27,4,3457.32
1034,781,48,2024-06-30,1,1296.63
1035,50,47,2024-05-19,1,1857.08
1036,315,15,2024-03-20,2,365.7
1037,655,10,2024-05-27,1,4827.1
1038,982,2,2024-09-01,3,5345.79
1039,819,89,2024-09-26,1,1278.62
1040,492,11,2024-12-26,4,9732.96
1041,909,92,2024-05-04,4,12172.4
1042,697,89,2024-06-20,3,3835.8599999999997
1043,757,25,2024-10-29,1,634.2
1044,289,13,2025-03-07,1,3725.8
1045,17,39,2024-08-25,2,4603.36
1046,178,39,2024-06-17,4,9206.72
1047,74,25,2024-08-29,4,2536.8
1048,486,79,2024-05-19,2,6639.08
1049,465,17,2024-08-11,3,14765.49
1050,182,10,2024-05-17,1,4827.1
1051,693,89,2024-11-27,1,1278.62
1052,62,23,2024-06-27,1,2899.87
1053,473,46,2024-10-31,2,5942.12
1054,227,37,2024-12-07,1,598.34
1055,578,76,2024-04-02,1,4376.66
1056,576,79,2024-06-24,3,9958.619999999999
1057,323,65,2025-01-26,3,9543.539999999999
1058,121,69,2024-06-08,2,566.38
1059,380,50,2024-10-31,1,3603.18
1060,855,98,2024-04-12,3,13805.849999999999
1061,725,24,2024-12-14,3,1600.8899999999999
1062,288,12,2024-12-19,2,3759.14
1063,799,52,2024-09-21,2,4072.38
1064,186,21,2024-11-22,1,1646.13
1065,87,68,2024-08-10,2,6651.66
1066,971,34,2024-12-13,1,1182.18
1067,197,50,2024-12-15,4,14412.72
1068,68,37,2024-12-07,4,2393.36
1069,857,73,2024-07-02,3,11048.31
1070,51,63,2025-03-06,1,3129.27
1071,163,33,2025-02-21,2,3157.46
1072,990,78,2024-04-03,3,7373.400000000001
1073,551,94,2024-05-12,1,3594.58
1074,485,1,2024-12-12,3,13652.76
1075,545,11,2024-08-24,1,2433.24
1076,301,58,2024-04-04,2,4082.96
1077,201,97,2024-05-23,1,4698.94
1078,669,31,2024-12-22,3,10753.289999999999
1079,735,55,2024-08-23,4,481.08
1080,610,4,2024-05-26,4,12412.92
1081,899,87,2025-02-03,4,10720.64
1082,416,89,2024-12-19,1,1278.62
1083,196,80,2024-10-18,2,2810.98
1084,452,41,2025-02-27,4,7445.32
1085,153,86,2024-12-17,4,10042.36
1086,178,31,2024-06-22,3,10753.289999999999
1087,446,3,2024-06-28,4,9682.4
1088,165,34,2025-02-15,3,3546.54
1089,611,57,2025-01-15,4,13842.88
1090,3,71,2024-10-31,1,3564.46
1091,30,74,2024-04-06,1,304.3
1092,664,78,2025-02-08,1,2457.8
1093,445,78,2024-03-26,1,2457.8
1094,869,78,2024-04-16,1,2457.8
1095,905,77,2024-07-15,1,1395.93
1096,135,88,2024-06-29,1,4934.69
1097,181,67,2025-02-11,2,4098.62
1098,849,14,2025-03-09,1,3997.21
1099,343,91,2024-08-31,4,13572.4
1100,221,33,2024-10-03,4,6314.92
1101,937,75,2024-12-18,2,3238.2
1102,368,85,2024-03-12,4,8928.92
1103,241,96,2024-11-21,2,1521.3
1104,893,55,2024-06-08,2,240.54
1105,317,41,2024-12-18,3,5583.99
1106,28,68,2024-09-16,1,3325.83
1107,313,63,2024-10-26,1,3129.27
1108,566,95,2024-03-17,3,4686.6900000000005
1109,797,77,2024-12-22,3,4187.79
1110,213,45,2024-04-17,2,6295.8
1111,142,16,2024-12-26,3,12775.86
1112,787,55,2024-05-11,2,240.54
1113,753,70,2024-09-23,3,1393.1999999999998
1114,225,98,2024-10-01,1,4601.95
1115,26,85,2024-09-28,2,4464.46
1116,111,67,2024-10-24,3,6147.93
1117,849,16,2024-06-04,2,8517.24
1118,293,13,2025-01-28,2,7451.6
1119,178,43,2024-11-07,3,11079.960000000001
1120,536,69,2024-11-29,2,566.38
1121,528,89,2024-08-03,1,1278.62
1122,586,80,2024-04-30,4,5621.96
1123,480,17,2024-08-13,4,19687.32
1124,603,97,2024-11-18,1,4698.94
1125,515,86,2024-05-06,1,2510.59
1126,101,36,2024-10-26,2,9288.86
1127,213,100,2024-09-20,4,8081.28
1128,188,44,2024-03-23,4,3021.36
1129,759,43,2024-03-13,4,14773.28
1130,877,49,2024-11-01,3,189.69
1131,19,50,2024-10-14,4,14412.72
1132,17,68,2024-12-09,1,3325.83
1133,50,36,2025-02-02,2,9288.86
1134,317,60,2024-10-04,2,9681.96
1135,451,39,2024-06-25,2,4603.36
1136,605,90,2025-02-15,1,1528.26
1137,185,28,2025-03-03,2,3693.96
1138,320,31,2024-07-16,3,10753.289999999999
1139,186,33,2025-02-13,4,6314.92
1140,194,24,2025-01-26,1,533.63
1141,816,97,2025-01-16,4,18795.76
1142,269,40,2024-09-22,3,9486.48
1143,866,16,2024-09-13,4,17034.48
1144,756,84,2024-07-15,2,3337.1
1145,394,59,2024-10-11,1,2896.46
1146,987,80,2024-11-07,4,5621.96
1147,436,29,2024-03-21,1,1009.64
1148,840,88,2025-02-17,3,14804.07
1149,761,78,2025-01-12,3,7373.400000000001
1150,264,15,2024-05-08,3,548.55
1151,772,30,2024-04-03,2,4807.24
1152,463,49,2024-05-13,1,63.23
1153,637,64,2024-11-28,1,4618.57
1154,815,56,2025-02-27,1,4234.94
1155,913,65,2025-01-23,2,6362.36
1156,928,90,2024-08-08,3,4584.78
1157,325,58,2024-04-10,3,6124.4400000000005
1158,975,88,2024-06-11,4,19738.76
1159,328,29,2025-01-08,3,3028.92
1160,820,58,2024-11-27,1,2041.48
1161,214,96,2025-02-01,2,1521.3
1162,914,88,2025-01-05,1,4934.69
1163,850,32,2025-01-11,1,1879.47
1164,364,87,2024-08-18,4,10720.64
1165,776,12,2025-01-09,3,5638.71
1166,929,32,2024-07-24,3,5638.41
1167,952,37,2024-11-23,1,598.34
1168,118,35,2024-07-21,1,4600.03
1169,419,43,2024-10-16,4,14773.28
1170,39,9,2024-05-04,4,18818.08
1171,948,48,2024-06-30,1,1296.63
1172,466,39,2024-11-18,1,2301.68
1173,173,41,2024-09-03,3,5583.99
1174,709,67,2024-12-24,1,2049.31
1175,580,20,2025-01-05,2,7896.1
1176,963,96,2024-11-09,2,1521.3
1177,693,51,2024-04-25,3,6678.0599999999995
1178,675,70,2024-06-02,1,464.4
1179,707,89,2024-09-07,3,3835.8599999999997
1180,340,66,2024-07-27,1,2909.4
1181,4,93,2024-09-11,3,1243.41
1182,247,97,2024-07-02,4,18795.76
1183,231,5,2024-08-25,3,10198.650000000001
1184,735,15,2024-09-28,3,548.55
1185,902,99,2024-09-24,3,3423.09
1186,894,60,2024-08-17,1,4840.98
1187,361,96,2024-10-16,3,2281.95
1188,840,52,2024-08-30,4,8144.76
1189,200,76,2024-03-13,4,17506.64
1190,194,40,2024-08-07,2,6324.32
1191,989,85,2025-02-22,1,2232.23
1192,759,37,2024-05-08,4,2393.36
1193,432,25,2025-01-17,1,634.2
1194,895,84,2024-12-12,1,1668.55
1195,788,81,2025-02-17,2,1728.66
1196,636,58,2024-06-23,3,6124.4400000000005
1197,522,27,2024-12-11,3,4731.18
1198,689,26,2024-09-09,3,10807.95
1199,100,23,2024-12-16,4,11599.48
1200,992,7,2024-05-30,4,2175.96
1201,506,50,2024-12-25,4,14412.72
1202,356,25,2024-05-22,1,634.2
1203,62,95,2024-06-24,2,3124.46
1204,610,16,2025-02-27,1,4258.62
1205,256,86,2024-09-23,2,5021.18
1206,578,20,2024-08-04,4,15792.2
1207,198,50,2024-11-03,3,10809.539999999999
1208,586,73,2024-07-28,2,7365.54
1209,885,9,2024-06-30,2,9409.04
1210,176,7,2025-01-20,4,2175.96
1211,690,95,2024-06-12,4,6248.92
1212,335,50,2024-03-13,1,3603.18
1213,305,15,2024-03-11,2,365.7
1214,561,79,2025-03-09,4,13278.16
1215,450,2,2024-08-23,3,5345.79
1216,449,83,2024-10-10,1,823.42
1217,790,99,2025-01-31,3,3423.09
1218,857,12,2024-08-04,1,1879.57
1219,963,93,2024-09-27,3,1243.41
1220,242,14,2024-09-27,1,3997.21
1221,810,90,2024-05-03,2,3056.52
1222,3,71,2025-01-02,1,3564.46
1223,774,87,2024-09-05,1,2680.16
1224,794,39,2024-12-28,1,2301.68
1225,716,16,2025-03-09,1,4258.62
1226,138,50,2025-01-07,3,10809.539999999999
1227,221,8,2024-08-05,1,3025.99
1228,852,76,2024-05-29,3,13129.98
1229,574,72,2024-08-07,3,6559.59
1230,844,3,2024-07-02,1,2420.6
1231,827,30,2024-12-19,2,4807.24
1232,751,32,2024-09-08,1,1879.47
1233,765,50,2025-01-21,4,14412.72
1234,5,80,2024-11-09,1,1405.49
1235,637,20,2024-06-03,3,11844.150000000001
1236,763,32,2024-07-07,1,1879.47
1237,980,6,2025-01-26,4,6250.88
1238,410,43,2024-11-18,3,11079.960000000001
1239,340,9,2025-03-04,2,9409.04
1240,439,12,2025-01-22,4,7518.28
1241,25,87,2024-10-21,3,8040.48
1242,996,9,2024-07-11,3,14113.560000000001
1243,615,5,2024-08-01,2,6799.1
1244,589,22,2024-12-19,3,11978.369999999999
1245,895,11,2024-08-26,2,4866.48
1246,812,20,2025-03-08,3,11844.150000000001
1247,552,67,2024-07-19,4,8197.24
1248,55,57,2024-08-29,2,6921.44
1249,960,41,2024-09-01,4,7445.32
1250,348,22,2024-08-01,4,15971.16
1251,685,22,2025-02-05,2,7985.58
1252,792,11,2024-04-30,3,7299.719999999999
1253,73,17,2024-08-23,2,9843.66
1254,612,65,2024-10-01,1,3181.18
1255,145,98,2024-04-17,1,4601.95
1256,262,23,2024-11-14,2,5799.74
1257,459,87,2024-05-24,1,2680.16
1258,788,59,2024-03-20,3,8689.380000000001
1259,823,88,2024-05-01,2,9869.38
1260,353,24,2024-05-23,4,2134.52
1261,405,31,2024-12-18,2,7168.86
1262,58,57,2025-01-05,2,6921.44
1263,866,85,2024-09-23,1,2232.23
1264,309,74,2024-12-15,1,304.3
1265,153,9,2024-07-12,1,4704.52
1266,287,60,2024-11-13,3,14522.939999999999
1267,782,86,2024-09-05,1,2510.59
1268,739,33,2024-12-27,4,6314.92
1269,961,13,2024-12-26,4,14903.2
1270,936,44,2024-08-22,3,2266.02
1271,512,45,2024-11-03,4,12591.6
1272,677,71,2024-11-12,1,3564.46
1273,306,95,2024-05-17,4,6248.92
1274,681,13,2024-05-15,3,11177.400000000001
1275,339,83,2025-02-28,3,2470.2599999999998
1276,933,29,2024-07-23,1,1009.64
1277,599,91,2024-09-25,4,13572.4
1278,615,11,2025-02-04,2,4866.48
1279,900,6,2024-08-22,4,6250.88
1280,785,92,2024-04-29,1,3043.1
1281,456,43,2024-09-10,1,3693.32
1282,631,74,2024-11-23,3,912.9000000000001
1283,927,23,2025-01-20,3,8699.61
1284,392,58,2024-12-13,4,8165.92
1285,610,41,2025-02-05,3,5583.99
1286,553,47,2024-06-20,2,3714.16
1287,740,30,2024-04-06,1,2403.62
1288,920,73,2024-04-01,2,7365.54
1289,284,11,2024-03-20,1,2433.24
1290,158,58,2024-07-19,2,4082.96
1291,437,72,2024-12-24,3,6559.59
1292,924,12,2024-06-20,1,1879.57
1293,472,98,2024-08-09,1,4601.95
1294,450,4,2024-11-20,4,12412.92
1295,931,48,2024-03-31,3,3889.8900000000003
1296,439,21,2024-05-21,4,6584.52
1297,895,94,2025-03-11,3,10783.74
1298,576,83,2024-05-12,2,1646.84
1299,276,31,2024-03-31,3,10753.289999999999
1300,66,28,2024-04-27,4,7387.92
1301,964,96,2024-05-25,2,1521.3
1302,391,21,2024-03-31,1,1646.13
1303,107,99,2025-03-09,2,2282.06
1304,119,68,2024-10-29,2,6651.66
1305,344,30,2024-10-06,3,7210.86
1306,488,18,2024-05-08,2,2543.8
1307,903,78,2024-09-28,1,2457.8
1308,674,4,2025-02-17,3,9309.69
1309,746,31,2024-03-30,2,7168.86
1310,48,70,2024-11-20,3,1393.1999999999998
1311,149,40,2024-06-16,2,6324.32
1312,590,7,2024-09-08,1,543.99
1313,579,8,2024-07-23,4,12103.96
1314,200,63,2024-05-04,2,6258.54
1315,362,84,2024-05-01,2,3337.1
1316,132,28,2025-01-26,2,3693.96
1317,866,93,2024-05-02,2,828.94
1318,415,76,2025-01-01,3,13129.98
1319,580,21,2025-01-10,4,6584.52
1320,967,54,2024-08-06,1,954.56
1321,360,83,2024-06-23,1,823.42
1322,210,66,2024-05-10,3,8728.2
1323,413,70,2024-07-30,4,1857.6
1324,988,71,2024-09-10,1,3564.46
1325,556,65,2024-08-20,4,12724.72
1326,985,73,2024-08-19,3,11048.31
1327,47,43,2024-12-08,2,7386.64
1328,272,6,2024-07-05,2,3125.44
1329,124,71,2024-03-16,3,10693.380000000001
1330,484,77,2024-03-17,2,2791.86
1331,740,47,2025-02-10,4,7428.32
1332,901,49,2024-06-10,3,189.69
1333,752,74,2024-05-09,1,304.3
1334,348,72,2024-06-29,4,8746.12
1335,631,31,2024-04-19,1,3584.43
1336,906,45,2025-02-06,2,6295.8
1337,360,74,2024-06-11,1,304.3
1338,422,33,2024-11-01,3,4736.1900000000005
1339,870,89,2024-09-11,2,2557.24
1340,56,78,2024-04-21,1,2457.8
1341,285,27,2024-05-06,3,4731.18
1342,942,42,2024-12-13,1,4222.66
1343,196,24,2024-07-30,4,2134.52
1344,191,17,2024-10-03,2,9843.66
1345,322,55,2024-04-04,3,360.81
1346,422,92,2024-12-24,2,6086.2
1347,289,71,2024-10-23,3,10693.380000000001
1348,775,7,2024-09-17,2,1087.98
1349,368,22,2025-01-17,3,11978.369999999999
1350,981,32,2025-01-13,2,3758.94
1351,382,4,2024-09-18,4,12412.92
1352,90,22,2024-08-25,2,7985.58
1353,846,84,2024-07-18,4,6674.2
1354,871,93,2024-12-23,1,414.47
1355,641,47,2024-04-03,1,1857.08
1356,864,46,2024-05-20,3,8913.18
1357,911,72,2025-01-07,2,4373.06
1358,176,4,2025-02-13,4,12412.92
1359,401,59,2024-11-11,1,2896.46
1360,91,84,2025-01-20,3,5005.65
1361,833,42,2025-03-05,2,8445.32
1362,971,15,2024-08-06,2,365.7
1363,742,22,2025-02-14,1,3992.79
